time,value
17943,825
17944,828
17945,840
17946,838
17947,835
17948,849
17949,849
17950,867
17951,851
17952,860
17953,852
17954,858
17955,853
17956,860
17957,853
17958,853
17959,859
17960,856
17961,864
17962,855
17963,865
17964,868
17965,864
17966,881
17967,870
17968,869
17969,873
17970,876
17971,865
17972,864
17973,866
17974,875
17975,877
17976,887
17977,890
17978,906
17979,983
17980,1042
17981,1050
17982,1104
17983,1183
17984,1237
17985,1316
17986,1309
17987,1350
17988,1448
17989,1515
17990,1484
17991,1448
17992,1521
17993,1525
17994,1494
17995,1507
17996,1521
17997,1530
17998,1571
17999,1517
18000,1454
18001,1490
18002,1488
18003,1520
18004,1505
18005,1474
18006,1462
18007,1464
18008,1412
18009,1430
18010,1460
18011,1408
18012,1382
18013,1387
18014,1352
18015,1340
18016,1330
18017,1298
18018,1238
18019,1188
18020,1133
18021,1067
18022,1049
18023,1034
18024,989
18025,967
18026,949
18027,952
18028,960
18029,941
18030,943
18031,926
18032,931
18033,931
18034,923
18035,934
18036,939
18037,924
18038,930
18039,929
18040,926
18041,935
18042,946
18043,937
18044,928
18045,931
18046,945
18047,932
18048,938
18049,931
18050,940
18051,933
18052,941
18053,931
18054,935
18055,930
18056,933
18057,925
18058,936
18059,926
18060,924
18061,941
18062,933
18063,928
18064,940
18065,952
18066,936
18067,938
18068,943
18069,931
18070,936
18071,948
18072,950
18073,984
18074,996
18075,1048
18076,1093
18077,1153
18078,1226
18079,1246
18080,1290
18081,1365
18082,1388
18083,1446
18084,1479
18085,1557
18086,1513
18087,1495
18088,1515
18089,1500
18090,1515
18091,1498
18092,1528
18093,1482
18094,1487
18095,1442
18096,1457
18097,1483
18098,1475
18099,1464
18100,1499
18101,1514
18102,1535
18103,1489
18104,1475
18105,1468
18106,1505
18107,1454
18108,1459
18109,1423
18110,1406
18111,1383
18112,1362
18113,1327
18114,1279
18115,1217
18116,1162
18117,1132
18118,1111
18119,1065
18120,1031
18121,1009
18122,993
18123,986
18124,977
18125,978
18126,968
18127,988
18128,982
18129,955
18130,977
18131,971
18132,960
18133,981
18134,971
18135,975
18136,970
18137,983
18138,981
18139,976
18140,988
18141,988
18142,986
18143,988
18144,972
18145,964
18146,965
18147,967
18148,954
18149,968
18150,962
18151,964
18152,946
18153,946
18154,934
18155,945
18156,935
18157,932
18158,939
18159,925
18160,941
18161,948
18162,946
18163,942
18164,954
18165,942
18166,933
18167,955
18168,964
18169,989
18170,1002
18171,1056
18172,1086
18173,1162
18174,1209
18175,1239
18176,1284
18177,1388
18178,1446
18179,1448
18180,1446
18181,1426
18182,1497
18183,1487
18184,1484
18185,1479
18186,1477
18187,1504
18188,1512
18189,1527
18190,1539
18191,1510
18192,1508
18193,1476
18194,1484
18195,1456
18196,1462
18197,1490
18198,1493
18199,1506
18200,1484
18201,1491
18202,1496
18203,1471
18204,1414
18205,1428
18206,1395
18207,1360
18208,1364
18209,1331
18210,1265
18211,1191
18212,1130
18213,1093
18214,1066
18215,1040
18216,1006
18217,990
18218,966
18219,967
18220,957
18221,955
18222,935
18223,957
18224,952
18225,954
18226,938
18227,929
18228,937
18229,949
18230,933
18231,939
18232,940
18233,955
18234,935
18235,951
18236,948
18237,953
18238,950
18239,958
18240,943
18241,936
18242,938
18243,939
18244,939
18245,942
18246,943
18247,939
18248,948
18249,943
18250,943
18251,941
18252,944
18253,939
18254,957
18255,936
18256,944
18257,946
18258,948
18259,938
18260,952
18261,948
18262,947
18263,964
18264,964
18265,989
18266,991
18267,1041
18268,1097
18269,1129
18270,1176
18271,1228
18272,1260
18273,1329
18274,1359
18275,1401
18276,1385
18277,1394
18278,1491
18279,1464
18280,1397
18281,1518
18282,1487
18283,1518
18284,1500
18285,1539
18286,1468
18287,1430
18288,1444
18289,1470
18290,1479
18291,1557
18292,1530
18293,1487
18294,1435
18295,1508
18296,1536
18297,1510
18298,1428
18299,1427
18300,1403
18301,1408
18302,1385
18303,1373
18304,1342
18305,1322
18306,1263
18307,1169
18308,1142
18309,1104
18310,1119
18311,1066
18312,1020
18313,997
18314,984
18315,982
18316,978
18317,980
18318,982
18319,956
18320,973
18321,956
18322,953
18323,962
18324,939
18325,949
18326,947
18327,949
18328,951
18329,959
18330,959
18331,962
18332,959
18333,961
18334,955
18335,970
18336,952
18337,958
18338,955
18339,960
18340,958
18341,944
18342,956
18343,956
18344,952
18345,950
18346,943
18347,956
18348,951
18349,939
18350,942
18351,944
18352,935
18353,948
18354,956
18355,941
18356,939
18357,933
18358,929
18359,935
18360,951
18361,974
18362,975
18363,1070
18364,1095
18365,1122
18366,1241
18367,1223
18368,1268
18369,1363
18370,1336
18371,1339
18372,1444
18373,1502
18374,1519
18375,1475
18376,1475
18377,1483
18378,1466
18379,1461
18380,1462
18381,1433
18382,1426
18383,1379
18384,1378
18385,1384
18386,1393
18387,1382
18388,1374
18389,1380
18390,1382
18391,1366
18392,1353
18393,1371
18394,1346
18395,1322
18396,1283
18397,1248
18398,1222
18399,1227
18400,1172
18401,1157
18402,1130
18403,1074
18404,1052
18405,1024
18406,999
18407,988
18408,929
18409,921
18410,910
18411,924
18412,899
18413,886
18414,879
18415,898
18416,877
18417,885
18418,885
18419,888
18420,878
18421,876
18422,885
18423,873
18424,877
18425,892
18426,865
18427,872
18428,876
18429,869
18430,863
18431,879
18432,878
18433,871
18434,868
18435,874
18436,859
18437,881
18438,867
18439,875
18440,861
18441,877
18442,855
18443,876
18444,866
18445,862
18446,869
18447,869
18448,871
18449,864
18450,872
18451,857
18452,859
18453,857
18454,850
18455,845
18456,851
18457,840
18458,839
18459,856
18460,848
18461,855
18462,853
18463,852
18464,841
18465,872
18466,858
18467,846
18468,843
18469,844
18470,836
18471,834
18472,852
18473,830
18474,828
18475,840
18476,837
18477,828
18478,830
18479,845
18480,832
18481,831
18482,830
18483,840
18484,827
18485,840
18486,828
18487,831
18488,833
18489,832
18490,818
18491,826
18492,829
18493,820
18494,832
18495,820
18496,812
18497,813
18498,814
18499,819
18500,816
18501,830
18502,816
18503,817
18504,813
18505,810
18506,821
18507,810
18508,819
18509,814
18510,819
18511,813
18512,810
18513,819
18514,818
18515,822
18516,822
18517,823
18518,808
18519,826
18520,821
18521,826
18522,830
18523,819
18524,829
18525,823
18526,834
18527,816
18528,830
18529,825
18530,820
18531,836
18532,819
18533,812
18534,826
18535,818
18536,825
18537,811
18538,819
18539,826
18540,813
18541,827
18542,818
18543,824
18544,827
18545,810
18546,825
18547,822
18548,805
18549,813
18550,807
18551,810
18552,797
18553,810
18554,802
18555,795
18556,802
18557,796
18558,795
18559,805
18560,799
18561,814
18562,802
18563,826
18564,807
18565,815
18566,821
18567,818
18568,823
18569,817
18570,822
18571,809
18572,825
18573,835
18574,836
18575,818
18576,828
18577,812
18578,830
18579,828
18580,835
18581,839
18582,849
18583,837
18584,854
18585,851
18586,847
18587,848
18588,851
18589,848
18590,837
18591,820
18592,827
18593,828
18594,828
18595,829
18596,827
18597,821
18598,831
18599,823
18600,826
18601,820
18602,819
18603,831
18604,820
18605,822
18606,834
18607,810
18608,833
18609,835
18610,819
18611,813
18612,824
18613,820
18614,823
18615,817
18616,831
18617,839
18618,828
18619,831
18620,839
18621,834
18622,845
18623,838
18624,839
18625,825
18626,842
18627,831
18628,830
18629,834
18630,823
18631,849
18632,842
18633,835
18634,843
18635,854
18636,853
18637,850
18638,858
18639,854
18640,845
18641,844
18642,851
18643,845
18644,848
18645,847
18646,836
18647,862
18648,860
18649,874
18650,880
18651,999
18652,1010
18653,1041
18654,1148
18655,1129
18656,1184
18657,1268
18658,1305
18659,1330
18660,1396
18661,1430
18662,1386
18663,1372
18664,1386
18665,1481
18666,1454
18667,1393
18668,1420
18669,1448
18670,1494
18671,1460
18672,1441
18673,1418
18674,1498
18675,1472
18676,1425
18677,1464
18678,1435
18679,1422
18680,1381
18681,1392
18682,1403
18683,1399
18684,1355
18685,1341
18686,1339
18687,1301
18688,1301
18689,1275
18690,1233
18691,1151
18692,1124
18693,1077
18694,1049
18695,1024
18696,993
18697,963
18698,943
18699,945
18700,935
18701,928
18702,913
18703,918
18704,921
18705,908
18706,916
18707,914
18708,910
18709,909
18710,914
18711,911
18712,925
18713,908
18714,918
18715,919
18716,917
18717,928
18718,922
18719,928
18720,917
18721,901
18722,914
18723,898
18724,916
18725,905
18726,908
18727,917
18728,904
18729,904
18730,920
18731,909
18732,901
18733,906
18734,910
18735,896
18736,912
18737,919
18738,905
18739,918
18740,915
18741,906
18742,913
18743,923
18744,936
18745,973
18746,971
18747,1036
18748,1085
18749,1124
18750,1149
18751,1193
18752,1310
18753,1393
18754,1386
18755,1414
18756,1411
18757,1454
18758,1477
18759,1449
18760,1463
18761,1453
18762,1510
18763,1489
18764,1522
18765,1526
18766,1509
18767,1481
18768,1493
18769,1505
18770,1523
18771,1520
18772,1515
18773,1495
18774,1487
18775,1497
18776,1478
18777,1490
18778,1502
18779,1485
18780,1459
18781,1440
18782,1430
18783,1415
18784,1409
18785,1350
18786,1311
18787,1232
18788,1159
18789,1118
18790,1098
18791,1091
18792,1040
18793,1017
18794,1002
18795,1003
18796,991
18797,981
18798,996
18799,993
18800,990
18801,988
18802,1004
18803,992
18804,970
18805,988
18806,997
18807,1000
18808,983
18809,977
18810,984
18811,967
18812,977
18813,980
18814,966
18815,978
18816,990
18817,979
18818,966
18819,990
18820,981
18821,983
18822,981
18823,977
18824,967
18825,976
18826,973
18827,966
18828,974
18829,953
18830,965
18831,981
18832,973
18833,977
18834,986
18835,978
18836,973
18837,987
18838,984
18839,992
18840,1007
18841,1021
18842,1041
18843,1119
18844,1142
18845,1197
18846,1271
18847,1312
18848,1378
18849,1431
18850,1504
18851,1482
18852,1579
18853,1583
18854,1571
18855,1532
18856,1607
18857,1587
18858,1616
18859,1612
18860,1643
18861,1684
18862,1607
18863,1567
18864,1572
18865,1579
18866,1593
18867,1593
18868,1605
18869,1605
18870,1596
18871,1570
18872,1502
18873,1501
18874,1548
18875,1502
18876,1455
18877,1454
18878,1430
18879,1381
18880,1362
18881,1359
18882,1280
18883,1174
18884,1134
18885,1104
18886,1064
18887,1064
18888,1007
18889,989
18890,974
18891,959
18892,950
18893,947
18894,928
18895,939
18896,932
18897,929
18898,925
18899,929
18900,938
18901,946
18902,926
18903,934
18904,934
18905,934
18906,940
18907,933
18908,939
18909,942
18910,937
18911,955
18912,936
18913,934
18914,937
18915,938
18916,927
18917,910
18918,916
18919,914
18920,911
18921,909
18922,928
18923,909
18924,916
18925,914
18926,922
18927,917
18928,922
18929,920
18930,924
18931,929
18932,923
18933,911
18934,922
18935,918
18936,938
18937,957
18938,968
18939,1005
18940,1110
18941,1175
18942,1232
18943,1247
18944,1322
18945,1334
18946,1366
18947,1401
18948,1452
18949,1447
18950,1448
18951,1480
18952,1528
18953,1534
18954,1473
18955,1494
18956,1534
18957,1498
18958,1487
18959,1513
18960,1507
18961,1529
18962,1504
18963,1541
18964,1494
18965,1475
18966,1495
18967,1496
18968,1463
18969,1487
18970,1478
18971,1488
18972,1471
18973,1438
18974,1394
18975,1391
18976,1380
18977,1365
18978,1296
18979,1187
18980,1118
18981,1079
18982,1081
18983,1063
18984,1020
18985,983
18986,976
18987,956
18988,959
18989,948
18990,937
18991,933
18992,930
18993,938
18994,942
18995,952
18996,936
18997,940
18998,936
18999,932
19000,953
19001,949
19002,958
19003,953
19004,960
19005,953
19006,973
19007,970
19008,953
19009,950
19010,959
19011,953
19012,956
19013,960
19014,952
19015,949
19016,947
19017,941
19018,944
19019,944
19020,953
19021,951
19022,948
19023,951
19024,950
19025,956
19026,963
19027,941
19028,951
19029,941
19030,939
19031,953
19032,967
19033,989
19034,974
19035,1020
19036,1095
19037,1159
19038,1352
19039,1362
19040,1372
19041,1424
19042,1419
19043,1466
19044,1507
19045,1590
19046,1533
19047,1475
19048,1496
19049,1580
19050,1552
19051,1532
19052,1529
19053,1551
19054,1542
19055,1512
19056,1510
19057,1524
19058,1548
19059,1543
19060,1525
19061,1533
19062,1545
19063,1518
19064,1501
19065,1534
19066,1559
19067,1482
19068,1438
19069,1423
19070,1410
19071,1374
19072,1296
19073,1203
19074,1096
19075,1034
19076,1032
19077,991
19078,999
19079,1042
19080,945
19081,915
19082,883
19083,912
19084,911
19085,899
19086,929
19087,910
19088,932
19089,949
19090,964
19091,951
19092,961
19093,966
19094,973
19095,968
19096,991
19097,980
19098,989
19099,988
19100,1011
19101,1011
19102,1008
19103,991
19104,973
19105,986
19106,1014
19107,1025
19108,1003
19109,1021
19110,1000
19111,976
19112,984
19113,982
19114,990
19115,982
19116,983
19117,971
19118,961
19119,950
19120,959
19121,939
19122,958
19123,972
19124,960
19125,933
19126,933
19127,924
19128,914
19129,904
19130,901
19131,895
19132,910
19133,923
19134,924
19135,917
19136,908
19137,914
19138,919
19139,922
19140,934
19141,945
19142,936
19143,938
19144,950
19145,887
19146,906
19147,891
19148,901
19149,932
19150,950
19151,925
19152,921
19153,892
19154,876
19155,904
19156,919
19157,948
19158,863
19159,889
19160,937
19161,878
19162,890
19163,883
19164,898
19165,879
19166,881
19167,903
19168,906
19169,898
19170,924
19171,904
19172,900
19173,870
19174,890
19175,897
19176,903
19177,925
19178,934
19179,914
19180,892
19181,910
19182,889
19183,917
19184,917
19185,894
19186,895
19187,927
19188,958
19189,907
19190,925
19191,929
19192,929
19193,914
19194,911
19195,916
19196,923
19197,931
19198,912
19199,914
19200,908
19201,918
19202,906
19203,901
19204,912
19205,903
19206,914
19207,907
19208,914
19209,902
19210,907
19211,907
19212,910
19213,908
19214,908
19215,912
19216,902
19217,929
19218,906
19219,910
19220,909
19221,892
19222,895
19223,900
19224,895
19225,885
19226,889
19227,886
19228,898
19229,899
19230,896
19231,897
19232,891
19233,902
19234,901
19235,897
19236,897
19237,900
19238,893
19239,895
19240,883
19241,871
19242,877
19243,894
19244,875
19245,885
19246,881
19247,881
19248,875
19249,889
19250,883
19251,880
19252,890
19253,896
19254,876
19255,880
19256,884
19257,885
19258,878
19259,895
19260,889
19261,879
19262,890
19263,892
19264,896
19265,883
19266,898
19267,887
19268,888
19269,893
19270,894
19271,892
19272,899
19273,893
19274,886
19275,896
19276,889
19277,880
19278,886
19279,872
19280,892
19281,879
19282,887
19283,896
19284,892
19285,895
19286,903
19287,896
19288,906
19289,907
19290,904
19291,903
